,Precision,Recall
445,0.8109463129308544,0.9997424671645635
446,0.8111157542833264,0.9997424671645635
447,0.8112852664576803,0.9997424671645635
448,0.8114548494983278,0.9997424671645635
449,0.8116245034497177,0.9997424671645635
450,0.8117942283563363,0.9997424671645635
451,0.8119640242627065,0.9997424671645635
452,0.8121338912133891,0.9997424671645635
453,0.8123038292529818,0.9997424671645635
454,0.8124738384261198,0.9997424671645635
455,0.8126439187774754,0.9997424671645635
456,0.8128140703517588,0.9997424671645635
457,0.8129842931937172,0.9997424671645635
458,0.8131545873481357,0.9997424671645635
459,0.8133249528598366,0.9997424671645635
460,0.8134953897736797,0.9997424671645635
461,0.813665898134563,0.9997424671645635
462,0.8138364779874214,0.9997424671645635
463,0.814007129377228,0.9997424671645635
464,0.8141778523489933,0.9997424671645635
465,0.8143486469477659,0.9997424671645635
466,0.814519513218632,0.9997424671645635
467,0.8146904512067157,0.9997424671645635
468,0.8148614609571788,0.9997424671645635
469,0.8150325425152215,0.9997424671645635
470,0.8152036959260814,0.9997424671645635
471,0.8153749212350346,0.9997424671645635
472,0.815546218487395,0.9997424671645635
473,0.8157175877285144,0.9997424671645635
474,0.8158890290037831,0.9997424671645635
475,0.8160605423586293,0.9997424671645635
476,0.8160218671152228,0.999484934329127
477,0.8161934805467929,0.999484934329127
478,0.8163651661758519,0.999484934329127
479,0.8165369240479697,0.999484934329127
480,0.8167087542087542,0.999484934329127
481,0.8168806567038518,0.999484934329127
482,0.8170526315789474,0.999484934329127
483,0.8172246788797641,0.999484934329127
484,0.817396798652064,0.999484934329127
485,0.8175689909416474,0.999484934329127
486,0.8177412557943532,0.999484934329127
487,0.8179135932560591,0.999484934329127
488,0.8180860033726813,0.999484934329127
489,0.818258486190175,0.999484934329127
490,0.818431041754534,0.999484934329127
491,0.8186036701117908,0.999484934329127
492,0.8187763713080168,0.999484934329127
493,0.8189491453893226,0.999484934329127
494,0.8191219924018573,0.999484934329127
495,0.8192949123918092,0.999484934329127
496,0.8194679054054054,0.999484934329127
497,0.8196409714889124,0.999484934329127
498,0.8198141106886354,0.999484934329127
499,0.819987323050919,0.999484934329127
500,0.8201606086221471,0.999484934329127
501,0.8203339674487423,0.999484934329127
502,0.820507399577167,0.999484934329127
503,0.8206809050539227,0.999484934329127
504,0.8208544839255499,0.999484934329127
505,0.8210281362386291,0.999484934329127
506,0.82120186203978,0.999484934329127
507,0.8213756613756614,0.999484934329127
508,0.8215495342929721,0.999484934329127
509,0.8215117510057167,0.9992274014936905
510,0.8216857263871241,0.9992274014936905
511,0.8218597754712984,0.9992274014936905
512,0.8220338983050848,0.9992274014936905
513,0.8222080949353676,0.9992274014936905
514,0.8223823654090716,0.9992274014936905
515,0.8225567097731609,0.9992274014936905
516,0.8227311280746396,0.9992274014936905
517,0.8229056203605515,0.9992274014936905
518,0.8230801866779804,0.9992274014936905
519,0.8232548270740505,0.9992274014936905
520,0.8234295415959253,0.9992274014936905
521,0.8236043302908087,0.9992274014936905
522,0.8237791932059448,0.9992274014936905
523,0.8239541303886175,0.9992274014936905
524,0.8241291418861513,0.9992274014936905
525,0.8243042277459104,0.9992274014936905
526,0.8244793880152996,0.9992274014936905
527,0.824654622741764,0.9992274014936905
528,0.8248299319727891,0.9992274014936905
529,0.8250053157559005,0.9992274014936905
530,0.8251807741386644,0.9992274014936905
531,0.8253563071686875,0.9992274014936905
532,0.825531914893617,0.9992274014936905
533,0.8257075973611406,0.9992274014936905
534,0.8258833546189868,0.9992274014936905
535,0.8260591867149244,0.9992274014936905
536,0.8262350936967632,0.9992274014936905
537,0.8264110756123536,0.9992274014936905
538,0.8265871325095867,0.9992274014936905
539,0.8267632644363946,0.9992274014936905
540,0.8269394714407502,0.9992274014936905
541,0.8271157535706672,0.9992274014936905
542,0.8272921108742004,0.9992274014936905
543,0.8274685433994455,0.9992274014936905
544,0.8276450511945392,0.9992274014936905
545,0.8278216343076595,0.9992274014936905
546,0.8279982927870252,0.9992274014936905
547,0.8281750266808965,0.9992274014936905
548,0.8283518360375747,0.9992274014936905
549,0.8285287209054025,0.9992274014936905
550,0.8287056813327638,0.9992274014936905
551,0.8288827173680837,0.9992274014936905
552,0.8290598290598291,0.9992274014936905
553,0.8292370164565078,0.9992274014936905
554,0.8294142796066695,0.9992274014936905
555,0.8295916185589053,0.9992274014936905
556,0.8297690333618477,0.9992274014936905
557,0.8299465240641711,0.9992274014936905
558,0.8301240907145914,0.9992274014936905
559,0.8303017333618661,0.9992274014936905
560,0.8304794520547946,0.9992274014936905
561,0.830657246842218,0.9992274014936905
562,0.8308351177730193,0.9992274014936905
563,0.8310130648961234,0.9992274014936905
564,0.831191088260497,0.9992274014936905
