,FPR,TPR
470,0.0770941438102298,0.9678083955704352
471,0.07783543365455893,0.9678083955704352
472,0.07783543365455893,0.9680659284058718
473,0.08154188287620459,0.9680659284058718
474,0.08154188287620459,0.9685809940767448
475,0.08228317272053373,0.9685809940767448
476,0.08228317272053373,0.9690960597476178
477,0.083765752409192,0.9690960597476178
478,0.083765752409192,0.9693535925830543
479,0.08450704225352113,0.9693535925830543
480,0.08450704225352113,0.9696111254184908
481,0.08747220163083766,0.9696111254184908
482,0.08747220163083766,0.9701261910893639
483,0.08821349147516679,0.9701261910893639
484,0.08821349147516679,0.9706412567602369
485,0.08895478131949593,0.9706412567602369
486,0.08895478131949593,0.9711563224311099
487,0.08969607116382505,0.9711563224311099
488,0.08969607116382505,0.9719289209374196
489,0.0904373610081542,0.9719289209374196
490,0.0904373610081542,0.9724439866082926
491,0.09191994069681246,0.9724439866082926
492,0.09191994069681246,0.9734741179500386
493,0.09266123054114159,0.9734741179500386
494,0.09266123054114159,0.9737316507854752
495,0.09414381022979985,0.9737316507854752
496,0.09414381022979985,0.9747617821272212
497,0.09859154929577464,0.9747617821272212
498,0.09859154929577464,0.9750193149626577
499,0.10007412898443291,0.9750193149626577
500,0.10007412898443291,0.9755343806335308
501,0.10229799851742032,0.9755343806335308
502,0.10229799851742032,0.9757919134689673
503,0.10303928836174944,0.9757919134689673
504,0.10303928836174944,0.9763069791398403
505,0.10526315789473684,0.9763069791398403
506,0.10526315789473684,0.9768220448107133
507,0.10600444773906598,0.9768220448107133
508,0.10600444773906598,0.9770795776461498
509,0.1067457375833951,0.9770795776461498
510,0.1067457375833951,0.977594643317023
511,0.10896960711638251,0.977594643317023
512,0.10896960711638251,0.978624774658769
513,0.1111934766493699,0.978624774658769
514,0.1111934766493699,0.9793973731650786
515,0.1156412157153447,0.9793973731650786
516,0.1156412157153447,0.9796549060005151
517,0.11712379540400296,0.9796549060005151
518,0.11712379540400296,0.9799124388359516
519,0.11934766493699037,0.9799124388359516
520,0.11934766493699037,0.9801699716713881
521,0.12008895478131949,0.9801699716713881
522,0.12008895478131949,0.9804275045068246
523,0.12157153446997776,0.9804275045068246
524,0.12157153446997776,0.9806850373422611
525,0.1245366938472943,0.9806850373422611
526,0.1245366938472943,0.9817151686840072
527,0.12750185322461083,0.9817151686840072
528,0.12750185322461083,0.9819727015194437
529,0.12972572275759822,0.9819727015194437
530,0.12972572275759822,0.9822302343548802
531,0.13194959229058562,0.9822302343548802
532,0.13194959229058562,0.9824877671903167
533,0.1356560415122313,0.9824877671903167
534,0.1356560415122313,0.9827453000257533
535,0.13713862120088954,0.9827453000257533
536,0.13713862120088954,0.9830028328611898
537,0.13787991104521868,0.9830028328611898
538,0.13787991104521868,0.9832603656966263
539,0.13862120088954782,0.9832603656966263
540,0.13862120088954782,0.9835178985320628
541,0.1430689399555226,0.9835178985320628
542,0.1430689399555226,0.9837754313674993
543,0.14381022979985175,0.9837754313674993
544,0.14381022979985175,0.9848055627092455
545,0.14529280948851,0.9848055627092455
546,0.14529280948851,0.985063095544682
547,0.14899925871015568,0.985063095544682
548,0.14899925871015568,0.985578161215555
549,0.15048183839881393,0.985578161215555
550,0.15048183839881393,0.9858356940509915
551,0.15196441808747221,0.9858356940509915
552,0.15196441808747221,0.986093226886428
553,0.15270570793180133,0.986093226886428
554,0.15270570793180133,0.9863507597218646
555,0.15715344699777614,0.9863507597218646
